OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT	value_source	n_records	n_subjects
-1	normetanefriini	nmol/l	Source	42	42
-1	tyreoideaperoksidaasi,vasta-aineet,plasma	u/ml	Source	52	46
3044889	pt-ekg-12		Extracted	797	477
-1	s-ena		Extracted	35	32
3022756	s-kerulo		Extracted	322	299
3023420	s-dnaab		Extracted	609	198
3032700	s-goodpk		Extracted	29	10
3035947	s-asta	iu/ml	Source	185	160
3013826	p-gluk-sn	mmol/l	Source	1252	343
-1	u-alb-o	form	Source	287	180
3015322	alfa-1-glo	g/l	Source	95	84
3005229	alfa-2-glo	g/l	Source	96	85
3043723	beeta-1-gl	g/l	Source	99	87
3043747	beeta-2-gl	g/l	Source	98	86
-1	gammaglob	g/l	Source	74	67
-1	b-la	form	Source	155	153
-1	s-fosfolipaasi-a2-reseptori,vasta-aineet	titre	Source	34	11
-1	pt-glom.filt.arviointi	ml/min/173m2	Source	9	9
3004410	b-hba1c-p	%	Source	148	99
-1	crpvieritesti		Extracted	147	140
-1	s-yer9ab	titre	Source	112	99
-1	b-eryt	form	Source	34	34
-1	e-mcv	form	Source	34	34
-1	b-hkr	form	Source	33	33
-1	b-hb	form	Source	34	34
-1	e-mchc	form	Source	34	34
-1	e-mch	form	Source	34	34
-1	b-leuk	form	Source	34	34
-1	b-trom	form	Source	34	34
3011951	s-aspfume		Extracted	120	117
3013803	s-aspfumg		Extracted	82	79
3009508	u-kreintp		Extracted	58	56
3004410	ghb-a1c(vo.hoitaja)	mmol/mol	Source	431	224
-1	pika-inr		Extracted	2717	101
-1	pika-inr		Source	1751	119
3027953	s-aldol		Extracted	145	137
-1	tir		Extracted	167	50
3013603	prostataspesifinenantigeeni,kokonais	ug/l	Source	174	122
-1	glukoosivieritesti		Source	8	8
-1	glukoosirasitus2h	mmol/l	Source	9	9
3016921	s-smab		Extracted	554	431
-1	gluk-vi		Source	35	31
-1	p-tt-in		Source	39	19
-1	ghba1-vier		Extracted	44	36
-1	s-viseabg		Extracted	218	153
3013924	s-clteab		Source	12	12
-1	p-psa-suh	form	Source	1063	372
3023383	pf-laktaat		Extracted	51	48
3013676	s-sertral	nmol/l	Source	85	66
3036782	pf-gluk		Source	18	17
-1	pt-ada-i		Source	80	63
-1	s-viseabg,borreliaburgdorferinvise-proteiini,vasta-aineetigg	au/ml	Source	34	27
-1	s-viseabm,borreliaburgdorferinvisejaospcproteiinit,vasta-aineet	au/ml	Source	17	15
-1	b-beeta-hydroksibutyraatti,pikatutkimus,verestä	mmol/l	Source	85	57
-1	vp-gluk-1h		Extracted	131	101
-1	vp-gluk-1h	mmol/l	Source	248	175
-1	sa-korsol	nmol	Source	46	36
-1	u-pbg	umol/mmol	Source	6	6
3009201	p-tyreotropiini(ko)		Extracted	18	14
-1	b-hba1c	mmol/l	Source	134	88
3002385	b-erytrosyytit,tilavuusosuus(hematokriitti)	%	Source	177	167
-1	astmatesti		Extracted	136	108
-1	astmatesti,tk		Source	161	124
-1	b-6-tgn		Extracted	483	328
-1	b-6-me-mp		Extracted	506	347
3030862	li-neut+eo	%	Source	219	156
3033306	li-mononuk	%	Source	229	166
3005136	cladosp.he		Extracted	42	42
-1	fb-b6-vitamiini	nmol/l	Source	86	75
-1	11092	au/ml	Source	39	36
-1	s-adalimumabipitoisuusmääritys	mg/l	Source	73	54
3016724	homokysteiini	umol/l	Source	14	11
3012413	120mp-glu	mmol/l	Source	95	93
3022217	b-inr-pt		Source	6	6
3012220	s-vzvabm		Source	52	52
-1	p-neurofilamentti,kevytketju	ng/l	Source	7	7
-1	fs-gastr17	pmol/l	Source	35	35
-1	pgi/pgii		Source	11	11
-1	s-maitabg	%	Source	25	25
-1	s-maitaba	%	Source	23	23
3012095	s-mg		Extracted	373	317
-1	u-om.p.-o		Extracted	96	89
-1	p-normet	nmol/l	Source	47	29
3016628	p-fidd-hy		Extracted	41	39
-1	p-normetanefriini,plasmasta	nmol/l	Source	13	8
3013512	oma-pt-ekg		Source	373	236
-1	p-crp,herkkä	mg/l	Source	70	55
-1	p-insu60	mu/l	Source	54	14
40766800	tb1	iu/ml	Source	121	106
-1	u-baktv		Extracted	43	35
3020682	u-alb/kre	g/mol	Source	142	67
3022217	b-aivoinr	inr	Source	203	188
40759040	c-peptidi,proinsuliinin,aterianjälkeinen	nmol/l	Source	51	50
-1	p-fibriinind-dimeerit(kval)	mg/l	Source	56	50
3016628	p-fidd-hy	mg/l	Source	119	114
-1	neutrofiiliset,konediffi(),osatutk.b-diffi	%	Source	1040	287
-1	lymfosyytit,konediffi(),osatutk.b-diffi	%	Source	1040	287
-1	monosyytit,konediffi(),osatutk.b-diffi	%	Source	1040	287
-1	eosinofiilitabs,konediffi,osatutk.b-diffi	e9/l	Source	1041	287
-1	neutrofiilitabs,konediffi,osatutk.b-diffi	e9/l	Source	1040	287
-1	basofiilit,konediffi(),osatutk.b-diffi	%	Source	1040	287
-1	eosinofiilit,konediffi(),osatutk.b-diffi	%	Source	1041	287
-1	kalsium,ionisoitunut,ph7.4-korjattu,seerumista,osatutk	mmol/l	Source	1224	482
3018418	ph,seerumista,osatutk		Source	1224	482
-1	kalsium,ionisoitunut,aktuaaliosatutk.	mmol/l	Source	1226	483
-1	erytropoietiini	u/l	Source	23	21
-1	immunoglobuliini,kevyetketjut,kappa-lambda-suhde,osatutk.		Source	140	39
-1	blastit,käsidiffi(),osatutk.b-diffi	%	Source	54	28
-1	myelosyytit,käsidiffi(),osatutk.b-diffi	%	Source	54	28
-1	promyelosyytit,käsidiffi(),osatutk.b-diffi	%	Source	54	28
-1	metamyelosyytit,käsidiffi(),osatutk.b-diffi	%	Source	54	28
-1	eosinofiilit,käsidiffi(),osatutk.b-diffi	%	Source	54	28
-1	basofiilit,käsidiffi(),osatutk.b-diffi	%	Source	54	28
-1	monosyytit,käsidiffi(),osatutk.b-diffi	%	Source	54	28
-1	lymfosyytit,käsidiffi(),osatutk.b-diffi	%	Source	54	28
-1	neutrofiilit,käsidiffi(),osatutk.b-diffi	%	Source	54	28
-1	glukoosiosatutkimus	mmol/l	Source	16	9
-1	emäsylimäärä,arteriaverestä,osatutk.	mmol/l	Source	64	38
-1	aktuaalibikarbonaatti,arteriaverestä,osatutk.	mmol/l	Source	96	58
-1	hemoglobiini,arteriaverestä,osatutk	g/l	Source	95	57
-1	laktaatti,verikaasuanalysaattorilla,verestä	mmol/l	Source	99	60
-1	happikyllästeisyys(hemoglobiini),osatutk	%	Source	95	57
-1	albumiini,seerumi,elektroforeesifraktio(g/l),osatutk.2522	g/l	Source	151	44
-1	alfa1-globuliini,seerumi,elektroforeesifraktio,osatutk.2522	g/l	Source	151	44
-1	alfa2-globuliini,seerumi,elektroforeesifraktio,osatutk.2522	g/l	Source	151	44
-1	beta1-globuliini,seerumi,elektroforeesifraktio,osatutk.2522	g/l	Source	151	44
-1	beta2-globuliini,seerumi,elektroforeesifraktio,osatutk.2522	g/l	Source	151	44
-1	gamma-globuliini,seerumi,elektroforeesifraktio,osatutk.2522	g/l	Source	151	44
3006184	cb-hb		Extracted	435	341
3022621	u-phv		Extracted	275	222
-1	s-hbs-ab	iu/l	Source	29	29
3023081	b-hb-co		Extracted	213	132
3006598	ua-ph		Source	323	311
3004959	ua-be		Extracted	331	321
3011841	s-rjugr1e	u/ml	Source	500	451
3014133	koira,hils	u/ml	Source	165	163
3023430	kissa	u/ml	Source	150	146
-1	audit		Source	273	229
-1	b-inr-vt		Source	76	42
3001308	kolesteroli,lowdensitylipoproteiinit/lipidit	mmol/l	Source	134	128
3022217	p-einr	inr	Source	2707	90
3044355	p-b2gpabg		Extracted	76	70
3042891	p-kardabm		Extracted	73	62
3018840	fs-ct	pmol/l	Source	582	106
3018251	fp-gluk-sn	mmol/l	Source	1398	180
3010517	vb-hb-co		Extracted	106	89
3010813	b-leuk-pt		Source	187	145
3000963	b-hb-pt		Source	157	128
-1	b-na-pt		Source	112	92
-1	b-k-pt		Source	112	93
-1	b-krea-pt		Source	123	101
-1	b-egfr-pt		Source	116	95
-1	u-cot	ug/l	Source	95	66
-1	fs-kolesteroli/hdl-kolesteroli-suhde		Extracted	67	62
-1	s-klobat	umol/l	Source	365	75
-1	s-norklob	umol/l	Source	384	80
-1	verensokeri,tk:ntekemä		Extracted	154	140
-1	punasolut,kokojakauma	%	Source	120	109
-1	pölyerittely,ige-vasta-aineet,seerumista	u/ml	Source	55	52
-1	o2-virt		Extracted	155	133
3024731	mcv	fl	Source	69	58
3003338	mchc	g/l	Source	101	86
-1	crppäiv.aikana	mg/l	Source	149	89
-1	u-bakt.	/sunfält	Source	40	33
-1	u-leuk	/sunfält	Source	7	6
-1	u-prot-0		Source	42	39
-1	u-nitr-0		Source	157	110
40759040	p-c-pepta		Extracted	75	71
-1	pt-audio/ilmajohto		Extracted	49	48
3023103	b-k		Extracted	451	321
3019550	b-na		Extracted	449	320
40762887	b-krea		Extracted	449	319
-1	p-tt-inr-o		Source	108	66
-1	oma-tnt		Source	68	45
-1	pt-pef	form	Source	80	71
3029187	p-probnp(k	ng/l	Source	199	145
-1	u-as-i	nmol/l	Source	16	13
3034459	pf-ly+mono	%	Source	135	102
3013826	p-glukoosi,vieritutkimus	mmol/l	Source	206	156
-1	pt-gluk-r6	mmol/l	Source	333	98
-1	s-varicella-zostervirus,iggvasta-aineet	iu/l	Source	47	45
-1	-gluk-tir	%	Source	120	76
-1	-gluk-tbr	%	Source	118	75
3022229	u-pi	mmol/l	Source	771	332
37019676	fp-renin-m	mu/l	Source	69	65
3006923	s-alat	iu/l	Source	251	195
3035995	s-afos	iu/l	Source	240	188
3013721	s-asat	iu/l	Source	247	190
-1	u-i	ug/l	Source	309	243
3022475	b-mn	umol/l	Source	325	259
-1	fs-bkarot	umol/l	Source	318	259
-1	fs-ubikin	umol/l	Source	323	265
3023103	kalium,kokoveren	mmol/l	Source	310	251
3012095	magnesium,kokoveren	mmol/l	Source	317	257
-1	fosfori,kokoveren	mmol/l	Source	308	248
-1	seleenikokoveren	umol/l	Source	350	281
-1	kupari,punasolun	umol/l	Source	312	250
-1	u-isuhtu-krea(osatutk)	ug/g	Source	88	82
-1	lykopeeni	umol/l	Source	305	249
-1	rasvahappoprofiili	paketti	Source	245	212
-1	b1-vitentsyymiaktiivisuus		Source	306	250
-1	b2-vitentsyymiaktiivisuus		Source	309	254
-1	b6-vitentsyymiaktiivisuus		Source	333	263
-1	b3-vitamiini(niasiini)	umol/l	Source	101	85
-1	b5-vitamiini(pantoteenihappo)	umol/l	Source	82	70
-1	myristiinihappo	%	Source	314	254
-1	stearidonihappo	%	Source	288	234
-1	eikoseenihappo	%	Source	318	258
-1	eikosadieenihappo	%	Source	319	259
-1	dihomo-gamma-linoleenihappo	%	Source	318	258
-1	arakidonihappo	%	Source	317	257
-1	eikosapentaeenihappo	%	Source	319	259
-1	dokosapentaeenihappo	%	Source	318	258
-1	dokosaheksaeenihappo	%	Source	318	258
-1	omega3-rasvahappojenkokonaismäärä	%	Source	315	255
-1	omega6-rasvahappojenkokonaismäärä	%	Source	315	255
-1	palmitiinihappo	%	Source	315	255
-1	omega6/omega3suhdeluku		Source	317	257
-1	aa/epasuhdeluku		Source	313	253
-1	palmitoleiinihappo	%	Source	315	255
-1	steariinihappo	%	Source	315	255
-1	oleiinihappo	%	Source	314	254
-1	linoleenihappo	%	Source	314	254
-1	gamma-linoleenihappo	%	Source	314	254
-1	alfalinoleenihappo	%	Source	317	257
-1	k2-vitamiini,menakinoni-4(mk4)osatutkimus	ug/l	Source	203	165
-1	k2-vitamiini,menakinoni-7(mk7)osatutkimus	ug/l	Source	185	151
-1	k1-vitamiini(fyllokinoni)osatutkimus	ug/l	Source	195	162
-1	s-pujoe	ucor	Source	507	407
-1	s-p�ivke	ucarr	Source	507	407
3013603	prostataspesifinenantigeeni,totaali	ug/l	Source	109	72
-1	u-leukb		Extracted	201	139
-1	u-baktb		Extracted	201	139
3033658	p-ttspr	%	Source	66	60
3013466	p-apttspr	s	Source	145	137
-1	s-dsg1ab	u/ml	Source	116	50
-1	s-dsg3ab	u/ml	Source	215	97
-1	mittaustulos(pmol/l)		Extracted	45	44
3051671	s-s100	ug/l	Source	274	117
-1	li-laktaatti,päivystystutkimus	mmol/l	Source	90	67
-1	pef-seurantavastaanotolla		Source	70	59
-1	vldlkolestroli(osatutkimus)	mmol/l	Source	43	40
-1	s-fluoks	nmol/l	Source	43	26
-1	s-norfluo	nmol/l	Source	47	29
-1	s-flunors	nmol/l	Source	14	12
-1	p-metnef	nmol/l	Source	49	39
-1	p-natriureett.peptidin-termin.propept.vieritl	ng/l	Source	118	81
-1	ab-methemoglobiini		Extracted	46	36
-1	p-troponiinit,vieritesti	ng/l	Source	95	61
-1	pakettis-alaniiniaminotransferaasi	u/l	Source	43	41
-1	pakettis-b12-vitamiini	pmol/l	Source	43	41
-1	pakettis-d-25	nmol/l	Source	32	32
-1	pakettis-ferritiini	ug/l	Source	20	19
-1	pakettis-glutamyylitransferaasi	u/l	Source	40	38
-1	pakettis-k	mmol/l	Source	33	33
-1	pakettib-la	mm/h	Source	16	16
-1	pakettifs-lipidit	form	Source	22	22
-1	pakettis-na	mmol/l	Source	33	33
-1	pakettib-perusverenkuvajatrombosyytit,paketti	form	Source	37	36
-1	pakettis-tsh	mu/l	Source	31	31
-1	pakettis-tyroksiini,vapaa	pmol/l	Source	39	37
-1	pakettis-ca-albk	mmol/l	Source	16	16
-1	pakettib-hba1c	mmol/mol	Source	35	35
-1	u-leuk(pi)	e6/l	Source	10	10
-1	u-osmoest(pi)	mosm/kgh2o	Source	7	7
-1	s-metanef	nmol/l	Source	140	111
3033658	p-tt-	%	Source	1432	250
-1	-alb	g/l	Source	89	78
-1	s-acrkile	u/ml	Source	85	85
-1	s-fusmone	u/ml	Source	104	104
-1	s-phombee	u/ml	Source	22	22
-1	s-statrae	u/ml	Source	83	83
-1	s-thevule	u/ml	Source	32	32
-1	s-vapaanjakokonais-psa:nsuhde	%	Source	643	465
3046904	fs-gh	mu/l	Source	232	92
-1	s-hcgb-v	pmol/l	Source	10	10
-1	b-t-cd3,t-solut	e9/l	Source	112	85
-1	ly-t-cd3,t-solujenosuus	%	Source	112	85
-1	b-b-cd19,b-solut	e9/l	Source	110	84
-1	ly-b-cd19,b-solujenosuus	%	Source	109	85
-1	b-t-cd4,t-auttajasolut	e9/l	Source	271	189
-1	b-t-cd8,t-estäjäsolut	e9/l	Source	112	85
-1	b-nk,nk-solut	e9/l	Source	112	85
-1	ly-nk,nk-solujenosuus	%	Source	112	85
-1	ly-t-cd4/cd8,t-auttaja/estäjäsolujensuhde		Extracted	109	85
-1	ly-t-auttajasojenosuus	%	Source	268	189
-1	!pak.maitoigavasta-aineet	%	Source	130	130
-1	!pak.maitoiggvasta-aineet	%	Source	144	144
-1	s-alfa1		Extracted	47	46
-1	s-alfa2		Extracted	47	46
-1	s-beta2		Extracted	56	54
-1	s-beta1		Extracted	47	46
-1	21741	u/ml	Source	128	120
-1	happi		Source	50	29
-1	b-c-reaktiivinenproteiini,vieritesti		Extracted	48	32
3051714	b-fidd-p	mg/l	Source	27	24
3014373	s-codiab	iu/ml	Source	254	218
36203922	s-stpn14	mg/l	Source	409	288
3006665	s-stpn18c	mg/l	Source	500	337
36204005	s-stpn19f	mg/l	Source	463	316
36204094	s-stpn23f	mg/l	Source	484	324
36204187	s-stpn4	mg/l	Source	400	282
3005665	s-stpn6b	mg/l	Source	431	299
3005260	s-stpn9v	mg/l	Source	446	308
36203821	s-stpn1	mg/l	Source	430	306
36204286	s-stpn5	mg/l	Source	370	277
3000899	s-stpn7f	mg/l	Source	492	327
-1	s-rottae	u/ml	Source	22	21
-1	-liik.ab	%	Source	35	34
-1	-liik.abc	%	Source	35	34
-1	-liikk.a	%	Source	108	64
-1	-liikk.b	%	Source	112	65
-1	-liikk.c	%	Source	112	65
-1	-liikk.d	%	Source	112	65
3004119	vb-hblask	g/l	Source	285	231
-1	p-c-reaktiivinenproteiini(pikanäyte)		Source	271	223
3020460	crppikatutkimusoma	mg/l	Source	159	123
3021347	fs-kalsium-ioni.aktuaali		Extracted	26	23
-1	oma-inr-pika		Source	106	35
-1	tryptaasi	ug/l	Source	96	75
-1	komplementtic3	g/l	Source	82	66
-1	komplementtic4	g/l	Source	81	65
-1	c1-esteraasininhibiittori	g/l	Source	10	8
3023919	s-ld-2		Extracted	6	6
3007858	s-ld-3		Extracted	7	7
3024830	s-ld-4		Extracted	7	7
-1	s-ld-5		Extracted	7	7
40763082	pf-ld		Extracted	28	27
3052649	s-ada		Extracted	14	12
3036428	pf-ada		Extracted	8	8
-1	s-afp/d		Extracted	43	41
-1	s-hcg-b/d		Extracted	42	40
-1	s-frtuab	titre	Source	108	87
3003985	p-ohbut		Extracted	12	12
-1	pt-glomerulussuodosnopeus,estimoitu,ckd-epi-kaava	1	Source	388	155
3009508	u-kreatiniini		Extracted	94	66
-1	virtsanmikroalbumiini:u-albumiininja-kreatiniininsuhde		Extracted	56	37
-1	p-kolesteroli-hdl	mmol/l	Source	86	74
-1	p-kolesteroli-ldl	mmol/l	Source	132	100
3037467	u-kemseul		Source	506	291
-1	fp-rauta		Extracted	19	16
-1	vb-emäsylimäärä		Source	56	48
3020460	b-crp-v		Extracted	202	166
-1	p-fidd,tk		Source	281	250
3006571	sy-polymor		Source	49	41
3003329	sy-mononuk		Source	82	71
-1	21758		Source	26	25
3038026	s-cenp-ab		Extracted	18	18
3023150	s-mpoab	u/ml	Source	518	98
-1	b-siroms	ug/l	Source	1284	74
-1	b-everoms	ug/l	Source	1143	80
-1	transferiininrautakyllästeisyys,seerumista,paastotilassa	osuus	Source	236	128
-1	sy-muutsolut	%	Source	182	159
-1	s-vankomysiini	mg/l	Source	262	52
-1	b-mxd	%	Source	437	183
3002030	b-lymfosyytit	%	Source	542	238
-1	pt-lt01		Source	55	53
-1	pt-lt08		Source	43	43
-1	pt-lt07		Source	45	45
-1	b-gran	e9/l	Source	160	101
-1	p-hcvnhty	iu/ml	Source	13	13
3020460	fs-c-reaktiivinenproteiini	mg/l	Source	241	58
-1	hemoglobiinisormenpäänäyte		Source	54	43
3041293	s-aripi	ug/l	Source	115	88
-1	cp-gluk-po	mmol/l	Source	780	115
-1	cp-beeta-hydroksibutyraatti,vieritestilab:ssa	mmol/l	Source	22	19
-1	s-testosteroni,herkkä	nmol/l	Source	13	13
-1	du-ca(laskennallinen)	mmol	Source	42	39
-1	u-dysmorf	%	Source	30	29
-1	s-alb-fr		Extracted	7	6
-1	s-beeta-1		Extracted	7	6
-1	s-beeta-2		Extracted	7	6
3019832	s-trpaab		Extracted	12	12
3019539	s-tpha		Extracted	32	23
-1	b-täydellinenverenkuva(hb,mcv/hkr,erytrosyytit,leukosyytit,trombosyytit,leukosyyttieneritte	form	Source	33	24
3029187	s-probnp		Extracted	25	24
-1	testosteroni,herkkä	nmol/l	Source	98	78
-1	s-metalb	nmol/l	Source	27	26
-1	turskae	u/ml	Source	58	56
-1	s-pekpähe	u/ml	Source	31	31
-1	s-pistaae	u/ml	Source	47	45
-1	s-makapäe	u/ml	Source	11	11
-1	s-koopähe	u/ml	Source	67	67
-1	proteiini,selkäydinnesteestä	g/l	Source	104	93
-1	b-myogl-v		Extracted	81	65
3022217	inrpika		Source	392	38
-1	glukpika		Source	351	155
3022217	inrpika		Extracted	166	27
3022217	p-inr-vt		Extracted	3092	229
-1	tromboplastiiniaika,inr-tulostus,kapillaariverestä		Extracted	111	33
-1	tromboplastiiniaika,inr-tulostus,kapillaariverestä		Source	490	83
-1	u-leukbv,u-leukosyytit,virtasatieinfektionseu	e6/l	Source	17	17
-1	u-baktbv,u-bakteerit,virtsatieinfektionseulon	e6/l	Source	17	17
3001784	p-psa-i	%	Source	188	101
-1	am-epo		Extracted	17	11
-1	hoiglukstx		Extracted	185	152
3014111	s-laktaat	mmol/l	Source	30	26
3016750	cu-aika(s)		Extracted	69	66
3027475	li-eryt-1	e6/l	Source	27	27
3043722	u-hyalier	u/field	Source	100	95
3043681	u-välimep	u/field	Source	191	170
3043138	u-tubulep	u/field	Source	114	103
43055190	u-makrof	u/field	Source	121	104
3046914	u-jyvlier	u/field	Source	42	41
-1	alfa-1-mikroglobuliini,	mg/l	Source	91	82
-1	alfa-1-mikroglobuliini,	ug/min	Source	91	82
-1	b-plas-o	ml/min/173m2	Source	53	47
-1	s-avokade	u/ml	Source	21	21
40761873	s-rarah1e		Extracted	108	107
40761871	s-rarah3e		Extracted	97	96
40767665	s-rarah9e		Extracted	90	90
-1	s-rarah6e		Extracted	87	86
-1	s-rmald3e	u/ml	Source	268	263
-1	s-rhevb8e	u/ml	Source	79	79
-1	s-rhevb1e	u/ml	Source	89	89
-1	s-rhevb3e	u/ml	Source	84	84
-1	s-rhevb5e	u/ml	Source	86	85
-1	s-rhevb6e	u/ml	Source	52	52
-1	s-rhev11e	u/ml	Source	54	54
-1	rcora14(f439,rekombinantti,hasselpähkinä),igevasta-aineet	u/ml	Source	49	49
-1	li-muut	e6/l	Source	41	40
3012215	sy-mn		Extracted	81	75
3006571	sy-pmn		Extracted	80	74
-1	6820		Extracted	170	170
-1	s-ruocome		Extracted	33	33
-1	b-erytrosyytit,kokojakaumaprosentti	%	Source	388	295
-1	s-litium	mmol/l	Source	486	166
-1	glukoosinpikamittaus		Source	446	124
-1	omaverenketoaineet		Source	8	7
3032836	fs-c-peptidi,proinsuliinin	nmol/l	Source	56	51
-1	b-inr-vt		Extracted	283	65
-1	hoitajienhemoglobiini-a1c		Source	471	283
-1	c-reaktiivinenproteiini,pika,tehdäänitse		Extracted	6	6
-1	nt-b-sikiö		Extracted	29	29
-1	ntkmom(b)		Extracted	29	29
3002173	ab-hb-vt	g/l	Source	225	144
-1	s-puumabg	eiu	Source	82	78
-1	p-reumafa	iu/ml	Source	66	61
3021347	paastoseeruminkalsium-ioni.aktuaali	mmol/l	Source	371	166
-1	score	%	Source	80	79
3013247	li-/s-alb		Extracted	47	46
3015024	p-gluk60		Extracted	39	34
-1	p-gluk120		Extracted	63	51
-1	b-inhibit	%	Source	11	11
-1	b-base	basepru	Source	12	12
-1	b-p2y12	pru	Source	18	17
-1	fs-reumafaktori	iu/ml	Source	33	30
3027450	s-sjögreninsyndroma,b(la)-vasta-aineet	u/ml	Source	15	14
-1	glukbel-vp	mmol/l	Source	305	216
-1	parapähkin	u/ml	Source	16	16
-1	acajoupähk	u/ml	Source	26	25
3012932	s-haspähe	u/ml	Source	50	49
-1	s-rmald1e	u/ml	Source	62	62
-1	p-ipro	mmol/l	Source	297	228
-1	b-hemoglobiini-a1c,vieritesti		Source	147	136
-1	u-osmolie	mosm/kgh2o	Source	8	8
-1	s-digoxin	nmol/l	Source	43	13
3051714	p-fidd		Source	264	230
36031836	s-tosilit	mg/l	Source	18	13
3002109	kolesterolinjahdl-kolest.suhde		Source	267	163
-1	fosfatidyylietanoli		Extracted	121	60
-1	p-ureaed	mmol/l	Source	233	35
-1	p-ureajd	mmol/l	Source	213	34
-1	mb-ph		Source	2827	96
3002032	mb-be	mmol/l	Source	1372	146
-1	mb-hbo2sat	%	Source	2502	51
-1	mb-k-veka	mmol/l	Source	2497	51
-1	mb-na-veka	mmol/l	Source	2497	51
-1	mb-gluk	mmol/l	Source	2497	51
-1	mb-laktaat	mmol/l	Source	2449	51
-1	mb-cl	mmol/l	Source	2500	51
-1	mb-ca-ion	mmol/l	Source	2500	51
-1	mb-ca(7.4)	mmol/l	Source	2497	51
3019800	b-tntp	ng/l	Source	50	49
-1	s-metnefriini	nmol/l	Source	123	109
-1	b-pvk+tkd	%	Source	225	157
-1	glutamyylitransferaasi-desialortrasferriini	paketti	Source	90	62
3046870	s-ttgabg	u/ml	Source	305	260
3019800	p-tnt-o		Extracted	215	129
-1	s-ampmyre		Extracted	39	38
-1	s-mehmyre		Extracted	28	28
3013826	p-gluk-po		Extracted	88	63
-1	p-ebvnh	gekv/ml	Source	464	104
3018010	l-neut-hy		Extracted	6	6
3019069	l-mono-hy		Extracted	7	7
3006504	l-eos-hy		Extracted	7	7
3019069	l-baso-hy		Extracted	6	6
3015076	s-soijae	u/ml	Source	320	296
3027231	s-vehnjae	u/ml	Source	480	439
-1	p-fgf23	kru/l	Source	27	17
-1	u-kemseul,u-suhtih		Source	168	77
3022621	u-kemseul,u-ph		Source	175	77
-1	s-timotei,igevasta-aineet	u/ml	Source	23	23
-1	s-pölyryhmä,igevasta-aineet	u/ml	Source	10	10
3048773	fp-triglyseridit		Extracted	90	83
-1	s-chlamydiapneumoniae,iggvasta-aineet	bu/ml	Source	12	12
-1	s-kudostransglutaminaasi,iggvasta-aineet	u/ml	Source	6	6
-1	p-apcres		Extracted	69	69
-1	li-mypnabg	eiu	Source	32	32
-1	li-vzvabg	eiu	Source	93	87
-1	li-hsvabg	eiu	Source	185	161
-1	s-tbeabg	ru/ml	Source	91	82
3002568	p-fakb		Extracted	25	24
3039183	s-clteabg		Extracted	27	27
-1	varicella-zostervirus,iggvasta-aineet	iu/l	Source	16	16
-1	vesirokkovirus,igg-vasta-aineetseerumista	iu/l	Source	19	19
3008230	s-borrab	au/ml	Source	18	12
-1	c-reaktiivinenproteiini,pikatutkimus	mg/l	Source	106	66
-1	natrium,pikatutkimus		Source	173	114
-1	kalium,pikatutkimus		Source	171	112
-1	kreatiniini,pikatutkimus		Source	169	110
-1	s-morbabg	au/ml	Source	89	88
3010726	igehevonen	u/ml	Source	128	122
3014133	igekoira	u/ml	Source	238	224
-1	igekissa	u/ml	Source	224	217
-1	s-koirae		Extracted	266	263
-1	s-hevonee		Extracted	160	159
-1	s-katkare	u/ml	Source	172	167
-1	u-virtsanominaispainohuumemäärityksissä		Extracted	57	48
-1	u-ph,huumetutkimuksiin/u-huumeseulonta,kval.		Extracted	44	39
-1	cb-hemoglobiini	g/l	Source	120	96
-1	cb-leukosyytit(kval)		Source	136	104
3001308	p-ldl-kolesteroli,suoramittaus	mmol/l	Source	77	71
-1	s-cv19sab	au/ml	Source	149	140
3014959	s-toxoabg	iu/ml	Source	599	527
-1	fp-glukoosirasitus,0-näyte	mmol/l	Source	68	68
-1	s-d-1.25	pmol/l	Source	63	38
3021347	fs-ca-iona		Source	24	21
3051714	p-fidd-o		Source	67	64
40760548	s-muskab		Extracted	31	30
-1	l-meta		Source	233	104
3004809	l-nst		Source	473	209
-1	s-hepatiittib-virus,vasta-aineetpinta-antigeen	miu/ml	Source	14	12
3006504	b-eosabs	%	Source	84	77
-1	vb-happamuusaste	1	Source	59	47
-1	p-c-reaktiivinenproteiini,hoitoyksikkö	mg/l	Source	67	62
3023103	p-k-veka		Extracted	97	84
3008037	vb-laktaat		Extracted	103	90
3019550	p-na-veka		Extracted	99	86
3004119	vb-hb		Extracted	98	85
3038515	vb-gluk		Extracted	103	90
-1	albumiini	%	Source	177	169
-1	globuliini	%	Source	150	147
-1	s-eläi1er	u/ml	Source	85	82
3026725	s-estradioli	nmol/l	Source	45	42
3023323	s-follikkeliastimuloivahormoni	iu/l	Source	416	376
3021337	p-tni-o	ng/l	Source	27	25
-1	s-aminors	nmol/l	Source	47	30
-1	s-hepatitisbvirus,s-antigeeni,vasta-aineet	u/l	Source	35	30
-1	s-campabg	u/ml	Source	130	125
3013115	b-eosinofiilit		Extracted	311	210
-1	pika-tropt		Extracted	72	54
43534046	s-estdio	nmol/l	Source	341	299
3035510	s-gen		Extracted	49	17
-1	u-seulont,ph		Extracted	424	259
-1	p-inr-pt		Source	81	16
3005719	s-immunoglobuliinig	g/l	Source	32	32
3028026	s-immunoglobuliinim	g/l	Source	25	25
3024980	s-immunoglobuliinig,alaluokka4	g/l	Source	245	200
3018251	fp-gluk-o	mmol/l	Source	104	86
