OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT	TEST_OUTCOME	n_TEST_OUTCOME	n_subjects
40764999	pt-glomerulustensuodatusnopeus,estimoitu,ckd-epi-kaava	ml/min/173m2	L	8628	3491
40764999	pt-glomerulustensuodatusnopeus,estimoitu,ckd-epi-kaava	ml/min/173m2	A	859	471
46236952	pt-glomerulustensuodatusnopeus,estimoitu,mdrd-kaava		L	61	56
46236952	pt-glomerulustensuodatusnopeus,estimoitu,mdrd-kaava	ml/min/173m2	A	10	9
-1	pt-gluc-r		N	39	39
-1	pt-gluk-0		H	46	35
-1	pt-gluk-0		N	97	76
3020491	pt-gluk-0h	mmol/l	A	13	12
-1	pt-gluk-2h	mmol/l	A	17	17
43054914	pt-gluk-r		N	357	313
43054914	pt-gluk-r1		N	4873	3563
-1	pt-gluk-r1	form	N	30	27
-1	pt-gluk-r1	mmol/l	N	119	99
43054914	pt-gluk-r1		A	66	52
-1	pt-gluk-r1	mmol/l	A	10	10
-1	pt-gluk-r1	mmol/l	H	12	11
-1	pt-gluk-r1,osatutkimus		N	7	7
-1	pt-gluk-r1/0h	mmol/l	N	19	19
21492888	pt-gluk-r6		N	841	570
-1	pt-gluk-r6	mmol/l	N	70	26
-1	pt-gluk-r6,osatutkimus4800		N	8	6
-1	pt-gluk0	mmol/l	N	12	12
-1	pt-gluk0	mmol/l	H	18	17
-1	pt-gluk0h	mmol/l	N	25	22
-1	pt-gluk0h	mmol/l	H	28	28
-1	pt-gluk2	mmol/l	N	18	18
-1	pt-gluk2	mmol/l	H	12	11
-1	pt-gluk2h	mmol/l	H	21	19
-1	pt-gluk2h	mmol/l	N	32	29
-1	pt-glukoosi-koe(glukoosirasitus),oraalinen,lyhyt		N	25	24
-1	pt-glukoosi-koe,oraalinen,(0,2h)(ko)		N	18	18
-1	pt-glukoosi-koe,oraalinen,lyhyt		N	111	91
-1	pt-glukoosi-koe,oraalinen,lyhyt(0,1h,2h)		N	28	27
-1	pt-glukoosi-koe,oraalinen,lyhyt(0,2h)		N	59	50
-1	pt-glukoosi-koe,oraalinen,lyhyt,0ja2h-näyte		N	48	48
-1	pt-glukoosi-koe,oraalinen,lyhyt,laskimoplasmasta		N	54	53
-1	pt-glukoosi-koe,oraalinen,lyhyt0ja2h(seerumi)		N	17	17
-1	pt-glukoosi-koe,oraalinen,raskausajandiabetes		N	18	15
-1	pt-glukoosikoe,lyhyt		N	32	16
-1	pt-glukoosikoe,oraalinen,lyhyt(0,2h)		N	329	303
-1	pt-glukoosikoe,oraalinen,lyhyt(0,2h),		N	13	13
-1	pt-glukoosikoe,oraalinen,raskaudenaikana		N	26	14
-1	pt-glukoosikoe0-arvo	mmol/l	N	16	15
-1	pt-glukoosikoe1h-arvo	mmol/l	N	13	11
-1	pt-glukoosikoe2h-arvo	mmol/l	N	17	15
-1	pt-glukoosirasitus-0arvo	mmol/l	N	24	23
-1	pt-glukoosirasitus-2h	mmol/l	N	24	23
-1	pt-glukoosirasitus0-näytevb	mmol/l	N	9	9
-1	pt-glukoosirasitus2h-näytevb	mmol/l	A	6	6
-1	pt-glukoosirasitus2h-näytevb	mmol/l	N	6	6
-1	pt-glukr1/2h	mmol/l	N	19	19
43054914	pt-glukr2h		N	8	8
40764999	pt-glumerulussuodosnopeus,estimoitu,cjd-epikaava	ml/min/173m2	A	2117	753
40764999	pt-glumerulussuodosnopeus,estimoitu,cjd-epikaava	ml/min/173m2	N	2586	1568
-1	pt-gromerulussuodosnopeus,estimoituckd-epikaavallakystatiinic:stä	ml/min/173m2	A	34	10
-1	pt-gynekologinenirtosolututkimus		N	261	256
-1	pt-gynekologinenirtosolututkimus		A	48	43
-1	pt-hembiop		N	23	13
-1	pt-hengalp		N	296	280
-1	pt-hepy-r		N	32	31
-1	pt-hepy-r	promille	N	11	11
-1	pt-hepy-r		A	12	10
-1	pt-hoitajantekemäskooraus		N	7	7
-1	pt-holter		N	8	8
-1	pt-icg-r	%	A	54	50
-1	pt-iho-r1		N	92	91
-1	pt-iho-r3		N	245	239
-1	pt-iom-2		N	7	7
-1	pt-iom-3		N	12	12
-1	pt-irtosolututkimus,gynekologinen,lbc		N	7	7
3021347	pt-kalsium,ionisoitunut	mmol/l	L	87	42
3021347	pt-kalsium,ionisoitunut	mmol/l	N	39	36
3021347	pt-kalsium,ionisoitunut	mmol/l	H	140	76
3016431	pt-kalsiumionisoitunutph7.4	mmol/l	L	99	47
3016431	pt-kalsiumionisoitunutph7.4	mmol/l	N	39	36
3016431	pt-kalsiumionisoitunutph7.4	mmol/l	H	103	56
-1	pt-keliakiatutkimus,medium		N	6	6
-1	pt-keliakiatutkimus,seulonta		N	15	14
-1	pt-keliakiatutkimus,seulonta(sis.s-iga,s-ttgaba)		N	178	178
-1	pt-kelixl		N	6	6
0	pt-kiire		N	300	279
-1	pt-kliininenrasituskoe,työjoht.,työajanulkopuolella		N	11	11
-1	pt-klr-spi		N	33	30
4094501	pt-klr-tje		N	174	173
-1	pt-kolmaslisälausuntoilmanlaboratoriotyötä		A	10	10
-1	pt-kons-1		AA	49	49
-1	pt-kons-1		N	23	23
-1	pt-kons-1		A	25	25
-1	pt-kons-2		A	7	7
-1	pt-kons-2		AA	16	16
-1	pt-kons-3		N	11	11
-1	pt-kons-3		AA	18	18
-1	pt-konsn-1		N	8	8
-1	pt-konsnhä		N	24	21
0	pt-konsulp		A	26	26
0	pt-konsulp		N	42	40
-1	pt-konsultaatio,ulkopuolellelähetetty		N	9	7
-1	pt-konsultaatiopyyntökliinikolta,valmisnäyte		A	66	62
-1	pt-konsultaatiopyyntöpatologilta,valmisnäyte		A	7	6
-1	pt-koveeg1		N	14	14
-1	pt-koveegj		N	14	14
40771922	pt-krea-cl	ml/s/173m2	A	179	135
-1	pt-krea-cl	ml/s/173	A	126	91
40771922	pt-krea-cl	ml/min/173m2	L	7	7
-1	pt-krea-cl	ml/s	A	18	11
40771922	pt-krea-cl		A	19	15
40771922	pt-krea-cl		L	19	17
40771922	pt-krea-cl		N	18	16
-1	pt-kt/v		N	6	6
-1	pt-kt/v		A	48	21
-1	pt-kt/v1		N	1925	324
-1	pt-ktkrpp		N	20	19
-1	pt-kudsop		N	441	436
-1	pt-lakt-r1	mmol/l	N	12	12
-1	pt-lakt-r1		N	22	22
-1	pt-laktoosi-koe20min	mmol/l	N	11	11
-1	pt-laktoosi-koe40min	mmol/l	N	9	9
-1	pt-lasku		N	51	50
-1	pt-lausklf		N	41	41
-1	pt-lislau		N	14	14
-1	pt-lisäla2		N	194	187
-1	pt-lisäla2		AA	524	505
-1	pt-lisäla2		A	36	34
-1	pt-lisäla3		AA	89	89
-1	pt-lisäla3		A	6	6
-1	pt-lisäla3		N	20	20
-1	pt-lisäla4		AA	15	15
0	pt-lisälau		AA	3987	3492
0	pt-lisälau		N	2542	2133
0	pt-lisälau		A	245	226
-1	pt-lisälausunto		A	8	8
-1	pt-lisälausuntoilmanlaboratoriotyötä		A	130	111
-1	pt-lisäsyt		N	105	94
-1	pt-lisäsyt		AA	28	27
-1	pt-luutih2		N	200	193
-1	pt-luutih3		N	51	51
-1	pt-luutil2		N	97	96
-1	pt-luutil3		N	40	40
-1	pt-luuttbs		N	11	11
3020891	pt-lämpötila	°c	N	23	22
-1	pt-meet2		N	22	22
-1	pt-meet2		AA	42	42
-1	pt-meetin		A	83	78
-1	pt-meetin		AA	25	24
-1	pt-meetin		N	29	29
0	pt-meeting		N	1016	944
0	pt-meeting		AA	2305	2049
0	pt-meeting		A	36	32
-1	pt-metakoliiniprovokaatio,bronkospasminentutkimus		N	56	51
-1	pt-nenänielunäytteenotto		N	390	379
-1	pt-nfs		N	10	10
-1	pt-no-ex	ppb	H	34	22
-1	pt-no-ex		N	107	101
4034850	pt-notto1		N	128	117
-1	pt-notyk		N	6	6
-1	pt-näesiv		N	48	35
0	pt-näytteenottomaksu(oletus)		N	35999	7504
-1	pt-obd-1		AA	51	51
-1	pt-obd-1		N	335	333
-1	pt-obd-1		A	16	16
-1	pt-obd-2		N	24	24
-1	pt-obd-his		AA	55	55
-1	pt-obd-his		N	316	316
-1	pt-obd-his		A	7	7
-1	pt-obduktio,aikuinen		N	10	10
3018006	pt-papa-1		N	10430	8874
3018006	pt-papa-1		A	95	89
3018006	pt-papa-1		AA	741	608
0	pt-papa-tk		N	724	691
0	pt-papa-tk		A	116	106
0	pt-papa-tk		AA	9	9
-1	pt-papahpv		AA	2387	1428
-1	pt-papahpv		N	2295	1835
-1	pt-pef		N	563	428
-1	pt-pef	form	N	11	11
0	pt-pef-pa		N	208	187
-1	pt-peruspa,tiivis		N	8	8
-1	pt-pol-eil		N	257	256
1002224	pt-polamb		N	1424	1347
1002224	pt-polamb		A	8	8
-1	pt-polamb1		A	77	75
-1	pt-polamb1		N	85	84
-1	pt-polambl		N	9	9
-1	pt-polambs		N	42	42
-1	pt-potilastap.kliinispatologinenkäsittelyeilisälaus		A	55	40
-1	pt-potilastapauksenkliinispatologinenkäsittely		N	6	6
-1	pt-potilastapkliinispat.käsitt.kokous,eilisälau		A	89	83
-1	pt-raskaudenaikaisetbiopankkinäytteet		N	7	7
-1	pt-rasukg		N	6	6
-1	pt-rasuäse		N	13	13
0	pt-rr		N	8	8
-1	pt-rr-pa		N	145	141
-1	pt-rtms		N	9	8
-1	pt-sep		H	32	28
-1	pt-siemennestetutkimus,laaja		N	6	6
-1	pt-sik		N	165	161
-1	pt-silväri		N	7	7
-1	pt-skoorah		N	14	14
-1	pt-sper-1		N	60	54
-1	pt-sper-1		A	15	10
3008607	pt-sper-2		N	14	14
-1	pt-sper-o		A	9	8
3000492	pt-spird-x		N	694	628
-1	pt-spirmvv		N	11	11
-1	pt-spiro-x		N	23	22
3000492	pt-spirom		N	264	224
3000492	pt-spirom		L	18	18
-1	pt-spiromd		N	193	173
-1	pt-spr		N	147	89
-1	pt-sprneuvolanäytteet		N	70	62
-1	pt-sydänuä		N	115	113
-1	pt-syn		N	715	594
-1	pt-sytologinenlisäkäyntiinpano		N	14	14
-1	pt-tahdist		N	73	71
-1	pt-taksim1		N	172	138
-1	pt-taksim3		N	105	62
-1	pt-taksim4		N	16	13
-1	pt-tms-et		N	6	6
-1	pt-ttlaite		N	208	92
-1	pt-uloshengityksenhuippuvirtaus,sarjamittaustyöpaikalla		N	63	61
-1	pt-uloshengityksenhuippuvirtaus,vuorokausivaihtelunseuranta		N	473	410
-1	pt-unitutk		N	34	28
-1	pt-utp-1		AA	1356	1294
-1	pt-utp-1		A	75	74
-1	pt-utp-1		N	362	348
-1	pt-utp-2		AA	121	118
-1	pt-utp-2		N	67	64
-1	pt-utp-3		AA	54	53
-1	pt-utp-3		N	20	20
-1	pt-vai-tk		N	7	7
0	pt-vainaja		N	612	611
-1	pt-valvottunäytteenotto		N	44	40
-1	pt-verenpaine,pitkäaikaisrekisteröinti(24h)		N	44	44
-1	pt-virtaustilavuus-spirojabronkodilataatiokoeilmanlausuntoa		N	9	9
-1	pt-virtaustilavuus-spirometria		N	263	254
-1	pt-virtaustilavuus-spirometriailmanlausuntoa		N	54	52
-1	pt-virtaustilavuus-spirometriajabronkodilataatio		N	164	158
-1	pt-virtaustilavuus-spirometriajabronkodilataatiokoe		N	351	329
-1	pt-virtaustilavuus-spirometriajabronkodilataatiokoeilmanlau		N	38	35
-1	pt-virtaustilavuus-spirometriajabronkodilataatiokoeilmanlausuntoa		N	628	592
-1	pt-virtaustilavuus-spirometrialääk.tehonseuranta		N	124	108
-1	pt-vp-dop		N	6	6
-1	pt-vp-ple		N	14	14
-1	pt-vymp	cm	H	19	19
-1	pt-yöpolygrafia		N	388	379
-1	pt-yöpolygrafia,ambulatorinen		N	36	34
-1	pt-yöpolygrafia,ambulatorinen,laaja,suppeaunirekisteröintikotona		N	6	6
-1	pt-yöpolygrafia,suppea,ambulatorinen		N	40	40
-1	pu-bakt-vi2		N	15	12
-1	pu-bakteeri,märkäviljely1,(aerobinenjaanaerobinen,syvätmärkänäytteet)		A	7	7
-1	pu-bakteeri,märkäviljely2,(aerobinen,pinnallisetmärkänäytteet)		A	17	15
-1	pu-bakteeri,viljely(2:aerobitpintanäytteestä)		A	6	6
-1	pu-bakteeri,viljely1(aerobitjaanaerobitsyvän		A	66	56
-1	pu-bakteeri,viljely1(an+aerobi,vilj.syväm)		A	7	7
-1	pu-bakteeri,viljely1(anaerobi+aerobiviljely,		A	534	358
-1	pu-bakteeri,viljely1(anaerobi+aerobiviljely,		N	99	88
-1	pu-bakteeri,viljely1(punkt.kud.ym.syv.m		N	9	8
-1	pu-bakteeri,viljely1(punkt.kud.ym.syv.märkän)		N	9	7
-1	pu-bakteeri,viljely1(punktio-,kudos-,syvänäyt		A	74	65
-1	pu-bakteeri,viljely1,(aerobi+anaerobiviljely,syvämärkä)		N	7	7
-1	pu-bakteeri,viljely1anaerobi+aerobi(syvämärkä,		A	23	15
-1	pu-bakteeri,viljely2(aerobitpintamärästä)		A	106	94
-1	pu-bakteeri,viljely2(aerobivil.pintamärkä)		N	6	6
-1	pu-bakteeri,viljely2(aerobiviljely,pintam.)		A	13	11
-1	pu-bakteeri,viljely2(aerobiviljely,pintamärkä)		A	461	337
-1	pu-bakteeri,viljely2(aerobiviljely,pintamärkä)		N	162	140
-1	pu-bakteeri,viljely2(pintam[rk[ihoyms		N	24	19
-1	pu-bakteeri,viljely2(pintamärkä,ihoyms.)		A	215	154
-1	pu-bakteeri,viljely2(pintamärkäihoyms		N	10	7
-1	pu-bakteeri,viljely2(pintamärkäihoyms		A	8	6
-1	pu-bakteeri,viljely2(pintamärkäihoyms.näyt)		N	14	14
-1	pu-bakteeri,viljely2aerobiviljely(pintamärkä,		A	21	18
3042936	pu-baktvi1		A	17543	10895
3042936	pu-baktvi1		N	16975	9597
3007853	pu-baktvi2		N	11236	7684
3007853	pu-baktvi2		A	18425	11648
3043614	pu-baktvi3		A	12	11
-1	pu-sieni,viljely		A	33	30
3000494	pu-sienvi		N	2693	1536
3000494	pu-sienvi		A	1927	1306
3008401	pujo	u/ml	A	96	93
3008401	pujo		A	104	104
3008401	pujo		N	14	14
-1	pujo,siitepöly		N	23	22
-1	pujoe	u/ml	N	14	13
-1	pujoe	u/ml	A	77	69
-1	pujoe		N	25	24
-1	pujoe		A	11	11
-1	pujonsiitepöly(w6),igevasta-aineet	u/ml	A	13	12
-1	pujonsiitepöly,igevasta-aineet	u/ml	N	6	6
-1	punasolojenkokojakauma	%	H	176	167
-1	punasolojenkokojakauma	%	N	896	861
-1	punasolujenerittelylaskenta		A	49	39
3021589	punasolujenesiasteet(erytroblastit)	e9/l	N	1021	730
3021589	punasolujenesiasteet(erytroblastit)		N	24	23
-1	punasolujenjakaumaleveys(rdw)	%	N	36	36
3002385	punasolujenkokojakauma	%	N	74422	30265
3002385	punasolujenkokojakauma	%	A	23552	5327
3002385	punasolujenkokojakauma	%	H	20459	4546
3002385	punasolujenkokojakauma		N	81	77
-1	punasolujenkokojakaumaparametri	%	N	64	43
3002385	punasolujenkokojakautuma	%	N	622	358
3002385	punasolujenkokojakautuma	%	A	61	34
-1	punasolujenkokojaukauma	%	N	24	24
-1	punasolujenkoonvaihtelu	%	N	1546	1021
-1	punasolujenkoonvaihtelu	%	H	477	365
-1	punasolut,kokojakauma	%	N	83	79
-1	punasolut,kokojakauma	%	H	37	31
-1	puumalavirus,igmvasta-aineet		N	6	6
-1	pähkinät		A	6	6
-1	päivystys		N	14	14
-1	päärynä	u/ml	A	6	6
-1	pölyerittely		N	37	37
-1	pölyerittely	u/ml	A	19	19
-1	pölyerittely,ige-vasta-aineet,seerumista	u/ml	A	12	12
-1	pölyerittely,ige-vasta-aineet,seerumista	u/ml	N	26	24
3023351	pölyerittely,ige:vat(s-)	u/ml	N	63	59
3023351	pölyerittely,ige:vat(s-)	u/ml	A	20	20
-1	pölyerittely,ruokaerittelyjakomponentit,igevasta-aineet,seerumista		N	31	31
-1	pölyryhmä(phadiatop),ige-va:t(s-)	u/ml	N	28	28
-1	pölyryhmä(phadiatop),ige-va:t(s-)	u/ml	A	10	10
-1	pölyryhmä(phadiatop),igevasta-aineet,seerumista	u/ml	A	71	68
-1	pölyryhmä,(phadiatop),igevasta-aineet	u/ml	N	29	29
-1	pölyryhmä,(phadiatop),igevasta-aineet	u/ml	A	9	9
-1	pölysekoitus		N	30	30
-1	pölysekoitus	u/ml	A	12	12
-1	rajcv19		N	404	324
-1	rakkoaika	h	N	3614	2217
-1	rakkoaika		N	7	6
-1	rasvapaketti(6027fp-lipidit)		N	1232	903
-1	rasvapaketti(fp-lipidit)		N	1709	1226
-1	rasvapaketti(lipidit)		N	1202	979
-1	rasvapaketti(lipidit)	paketti	N	9	7
-1	rasvapaketti(lipidit)(fp-lipidit)		N	65	65
-1	rasvapaketti,seuranta		N	818	742
3022948	rauta	umol/l	A	120	83
3022948	rauta	umol/l	N	1619	1215
3022948	rauta	umol/l	L	578	486
-1	rauta		A	94	61
3022948	rauta	umol/l	H	49	44
3022948	rauta(4529fp-fe)	umol/l	N	25	23
3022948	rauta(4529fp-fe)	umol/l	A	13	7
3022948	rauta(fe)	umol/l	N	22	15
-1	rauta(fp-fe)	umol/l	N	29	28
-1	rautaseerumista,paastotilassa	umol/l	N	12	6
-1	rcora14(f439,rekombinantti,hasselpähkinä),igevasta-aineet	u/ml	N	38	38
-1	rdg-prov		N	8	8
3019897	rdw	%	N	5747	2727
3019897	rdw	%	A	467	238
3019897	rdw		N	107	91
3019897	rdw		A	6	6
-1	redcelldistributionwidth	%	N	3275	2980
-1	redcelldistributionwidth	%	H	320	277
-1	resbaktnho		A	11	11
-1	resgns-seulonta		N	31	13
-1	resistentitgramnegatiivisetsauvat,viljely		N	162	80
-1	respiratorisetbakteerit,nukleiinihaponosoitus(pcr)		N	48	44
-1	respiratorisetbakteerit,nukleiinihappo(kval)		N	43	43
-1	respiratorisetmikrobit,nukleiinihappo(kval)		A	19	18
-1	respiratorysyncytialvirus,nukleiinihaponosoitu		N	215	172
-1	respiratorysyncytialvirus,nukleiinihaponosoitus		N	13	13
21493195	resvirnho		A	588	308
-1	retikulosyytit	%	N	27	21
-1	retikulosyytit	e9/l	N	80	69
-1	retikulosyytit	e9/l	H	79	31
-1	retikulosyytit	e9/l	A	88	61
-1	retikulosyytit		N	11	9
-1	retikulosyytit	e9/l	L	18	6
-1	retikulosyytit(2581b-retik)		N	18	13
-1	retikulosyytit(b-retik)		N	7	6
-1	retikulosyytit(lask.)	e9/l	N	133	97
-1	retikulosyytit(lask.)	e9/l	A	48	36
-1	retikulosyytit,indeksi		N	15	13
-1	retikulosyytit,indeksi	osuus	N	40	30
-1	retikulosyytit,tuotantoindeksi	osuus	N	35	32
-1	retikulosyytit,tuotantoindeksi		N	8	8
-1	retikulosyyttienabsoluuttinenmäärä	e9/l	N	6	6
-1	retikulosyyttienkeskimääräine	pg	N	722	393
-1	retikulosyyttienkeskimääräine	pg	L	227	166
-1	retikulosyyttienkeskimääräine	pg	A	44	40
-1	retikulosyyttienkeskimääräine	pg	H	52	17
-1	retikulosyyttienkeskimääräinenhemoglob	pg	N	7	7
-1	retikulosyyttienkeskimääräinenhemoglobiininmäärä	pg	A	165	137
-1	retikulosyyttienkeskimääräinenhemoglobiininmäärä	pg	N	25	23
-1	reumafaktori		N	34	34
-1	reumafaktori	iu/ml	A	39	36
3021614	reumafaktori(rf)	iu/ml	N	14	14
-1	reumafaktori,määritys,seerumista	kiu/l	A	15	13
-1	reumafaktori,määritys,seerumista	kiu/l	H	10	9
-1	reumafaktori,plasmasta		N	171	162
-1	reumafaktori,plasmasta	iu/ml	N	15	15
-1	reumafaktori,plasmasta	iu/ml	A	11	10
-1	reumafaktori,seerumista,paastotilassa	iu/ml	A	60	54
-1	reumafaktori,seerumista,paastotilassa		N	9	9
-1	reumapaketti		N	118	116
3021614	rf		A	10	10
-1	ribonukleoproteiini,70kdaantigeeni,vasta-aineet		N	6	6
-1	ribonukleoproteiini,70kdaantigeeni,vasta-aineet(s-rnp70ab)		N	66	64
3006999	ribonukleoproteiini,nukleaarinen,vasta-aineet(s-rnpab)		N	86	82
-1	ribosomienp-proteiinienvasta-aineet		N	7	7
-1	ribosomip-proteiinivasta-aineet(blotting)		N	15	15
-1	rin/entnho		A	9	9
-1	rinnanhistologinentutkimus,laajaleikkauspreparaatti		A	66	63
-1	rinnanpaksuneulabiopsiahistologinentutkimus		N	37	34
-1	rinnanpaksuneulabiopsianhistologinentutkimus		A	40	37
-1	rinnanpaksuneulabiopsianhistologinentutkimus		N	67	64
-1	rinnanvaativaleikkausnäyte		A	13	13
-1	rinonho		A	24	19
-1	rinovirus/enterovirus,nukleiinihaponosoitus(pcr)		A	32	32
-1	rna-polymeraasi-iii-vasta-aineet		N	7	7
-1	ro52(ssa)		A	60	50
-1	rotavirusnukleiinihappoosoitus		N	10	9
-1	rotemkuva		N	25	20
-1	rs-virus,nukleiinihappo(kval)		N	91	81
-1	rs-virus,nukleiinihappo(kval)		A	8	8
-1	rs-virus,nukleiinihappo(kval),osatutkimus		A	6	6
3005156	rsvanho		A	22	16
3000108	rsvbnho		A	49	23
3044254	rsvnho		A	349	332
-1	rsvnukleiinihappo(kval)		A	9	9
-1	rte-cd4		A	7	6
-1	rte-cd4	%	A	12	9
-1	rte-cd8	%	A	11	10
-1	rte-cd8		A	6	6
-1	ruis,ruoka	u/ml	A	24	22
-1	ruis,sipö	u/ml	A	6	6
-1	ruoka-aine-erittely(fx5),igevasta-aineet	u/ml	N	7	7
-1	ruoka-aine-erittely(fx5),igevasta-aineet		N	8	8
-1	ruoka-aine-erittely(fx5),igevasta-aineet(s-ruok5er)		N	15	14
-1	ruoka-aine-erittely,ige-vasta-aineet,seerumista	u/ml	N	18	18
-1	ruoka-aineryhmä	u/ml	N	20	20
-1	ruoka-aineryhmä		N	51	51
-1	ruoka-aineryhmä	u/ml	A	9	9
-1	ruokaerittely		N	7	7
-1	ruokaerittely(fx5),ige-vasta-aineet		N	10	10
-1	ruokafx5e		A	15	15
-1	ruokaryhmä(fx5),igevasta-aineet	u/ml	N	7	7
-1	ruokaryhmä,ige-va:t(s-)	u/ml	N	15	15
-1	ruokaryhmä,igevasta-aineet,seerumista	u/ml	A	19	19
-1	rvirag-o		A	42	39
-1	s-10mlgeel		N	21	20
-1	s-11dok		A	7	7
3023530	s-17hprog	nmol/l	H	59	26
3023530	s-17hprog		N	15	11
3023530	s-17hprog	nmol/l	N	77	66
3023530	s-17hprog	nmol/l	A	147	56
3022725	s-5-ht	nmol/l	N	64	50
3022725	s-5-ht	nmol/l	A	99	80
3022725	s-5-ht	nmol/l	H	10	8
3022725	s-5-ht	nmol/l	L	11	9
3022725	s-5-ht		A	18	9
3030136	s-5hiaa	nmol/l	A	2383	504
3030136	s-5hiaa	nmol/l	N	1711	858
3030136	s-5hiaa		A	33	18
3030136	s-5hiaa	nmol/l	H	675	218
3030136	s-5hiaa		N	14	13
-1	s-9-hrisp	nmol/l	N	98	67
-1	s-9-hydroksirisperidoni	nmol/l	N	19	11
-1	s-9hrispe	nmol/l	N	21	12
3015322	s-a1glob	g/l	A	83	65
-1	s-a1glob		N	17	15
3005229	s-a2glob	g/l	A	71	51
-1	s-a2glob		N	17	15
3034780	s-ace	u/l	A	721	465
3034780	s-ace	u/l	N	27	26
3034780	s-ace		A	284	241
3034780	s-ace		N	9	9
3006257	s-achr-ab		N	664	635
3006257	s-achr-ab	nmol/l	A	164	136
3006257	s-achr-ab	nmol/l	N	52	50
3006257	s-achr-ab		A	52	44
3006257	s-achr-ab	nmol/l	H	53	45
-1	s-acremoniumkiliense(ceph.acremonium),igevasta-aineet		N	15	15
-1	s-acrkile	u/ml	N	9	9
3052649	s-ada	u/l	A	967	706
3052649	s-ada		A	17	13
3052649	s-ada	u/l	N	444	391
3052649	s-ada	u/l	H	146	122
44786774	s-adali	mg/l	A	88	81
44786774	s-adali	mg/l	H	9	9
44786774	s-adali	mg/l	N	30	29
36304052	s-adaliab	au/ml	H	49	44
36304052	s-adaliab		N	220	153
36304052	s-adaliab		A	44	41
36304052	s-adaliab	au/ml	A	83	61
36304052	s-adaliab		H	16	14
44786774	s-adalimu	mg/l	A	310	190
44786774	s-adalimu	mg/l	N	480	273
44786774	s-adalimu		N	30	23
44786774	s-adalimu		A	132	101
-1	s-adalimumabi	mg/l	A	26	25
-1	s-adalimumabi,vasta-aineet		N	9	9
-1	s-adalimumabivasta-ainemääritys	au/ml	A	17	14
-1	s-adalimumabivasta-ainemääritys		N	13	12
-1	s-adalip		N	191	120
-1	s-adencf		N	34	30
3022411	s-adioni	nmol/l	N	212	173
3022411	s-adioni		A	26	14
3022411	s-adioni	nmol/l	A	134	87
3022411	s-adioni	nmol/l	H	76	52
3030313	s-adrab		N	125	104
3030313	s-adrab	titre	A	25	21
3030313	s-adrab		H	25	18
3036955	s-afluu	%	A	17	16
3036955	s-afluu	%	L	15	15
-1	s-afluu	u/l	A	13	10
3001467	s-afluust	u/l	N	829	722
3001467	s-afluust	u/l	H	404	351
3001467	s-afluust	u/l	A	407	319
3001467	s-afluust		N	139	132
3001467	s-afluust		A	17	16
3001467	s-afluust		H	30	28
3045684	s-afmakro	u/l	A	503	422
3045684	s-afmakro	u/l	H	673	573
3045684	s-afmakro	u/l	N	598	533
3045684	s-afmakro		A	32	32
3045684	s-afmakro		N	138	131
3045684	s-afmakro		H	57	55
3035062	s-afmaks1	u/l	A	69	65
-1	s-afmaks1		A	13	13
3036185	s-afmaks2	u/l	A	58	53
-1	s-afmaks2		A	6	6
3035400	s-afmaksa	u/l	A	620	532
3035400	s-afmaksa	u/l	H	759	646
3035400	s-afmaksa		A	41	40
3035400	s-afmaksa	u/l	N	572	512
3035400	s-afmaksa		N	135	126
3035400	s-afmaksa		H	63	61
3036955	s-afmaksa	%	A	12	12
-1	s-afmuut	u/l	N	903	780
-1	s-afmuut		N	197	187
3035995	s-afos	u/l	N	18097	14723
3035995	s-afos	u/l	H	7910	4960
3035995	s-afos	u/l	A	3575	2973
3035995	s-afos		H	124	110
3035995	s-afos		L	104	85
3035995	s-afos		A	244	224
3035995	s-afos	u/l	L	616	500
3035995	s-afos	iu/l	N	240	188
3035995	s-afos		N	69	62
-1	s-afos(isoentsyymeihinliittyvä)	u/l	A	67	65
3021952	s-afos-is		N	1450	1265
3021952	s-afos-is	u/l	N	22	18
-1	s-afos-lsapututkimus	u/l	N	9	9
3035062	s-afos1ma	u/l	A	41	39
3036185	s-afos2ma	u/l	A	39	35
3001467	s-afosluu	u/l	A	21	18
-1	s-afosluu		A	16	15
3018910	s-afosluu	ug/l	H	7	7
3018910	s-afosluu	ug/l	A	7	7
-1	s-afosmx		A	9	9
3035995	s-afospit	u/l	H	48	44
3035995	s-afospit	u/l	A	79	64
-1	s-afossuo	u/l	A	14	11
3009306	s-afp	ug/l	N	43	34
3009306	s-afp	ug/l	A	604	198
3015916	s-afp	u/ml	A	1980	692
-1	s-afp		N	1023	588
3015916	s-afp	u/ml	N	4499	1986
3015916	s-afp	u/ml	H	1372	517
-1	s-afp		A	85	60
-1	s-afp		H	23	18
3009306	s-afp	ug/l	H	12	9
3015916	s-afp/d	u/ml	N	76	76
-1	s-afp/d		N	7	6
3020013	s-afsuol1		A	6	6
3020013	s-afsuol1	u/l	H	19	18
3020013	s-afsuol1	u/l	N	12	12
3020013	s-afsuol1		H	17	17
3020013	s-afsuol1	u/l	A	78	68
-1	s-afsuol2	u/l	N	12	12
-1	s-afsuol2	u/l	A	44	40
-1	s-afsuol2	u/l	H	12	12
3020013	s-afsuol3	u/l	N	12	12
3020013	s-afsuol3	u/l	A	9	7
3020013	s-afsuoli	u/l	A	52	43
3020013	s-afsuoli	u/l	H	8	7
