OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT	MEASUREMENT_UNIT_HARMONIZED	omopQuantity	CONVERSION_FACTOR	n_records	n_subjects
-1	cenp-a-ab(ib)					33	32
-1	rp11(ib)					33	32
-1	rp155(ib)					33	32
-1	fibrillarin(ib)					33	32
-1	nor90(ib)					33	32
-1	th/to(ib)					32	31
-1	pdgfr(ib)					33	32
-1	sklerodermatutkimus,immunoblottaus					73	71
-1	scl-70-ab(ib)					35	34
-1	cenp-b-ab(ib)					35	34
3004410	b-ghba1c			Mass fraction		36	33
-1	pt-tms-mot					52	48
-1	22080					103	101
-1	s-hepatitisbvirus,ydinantigeeni,vasta-aineet					32	18
-1	s-hepatitisbvirus,s-antigeeni,vasta-aineet	u/l				35	30
-1	s-hi-virus,antigeenijavasta-aine,yhdistelmätutkimus					43	27
-1	8665					233	179
-1	8666					233	179
-1	8667					233	179
-1	s-insuaab					50	49
-1	-str-jvi					55	50
21494434	bm-kromhem			Finding		376	356
-1	23578					98	84
-1	u-raskaus					157	130
-1	crp-vt					273	172
-1	inr-vt					75	34
-1	tnt-vt					40	38
-1	tromboplastiiniaika,vieritutkimus					45	13
-1	verensokeri,vieritutkimus					58	41
-1	hemoglobiini,vieritutkimus					48	41
-1	krea,vieritesti					23	21
-1	kalium,vieritesti					29	26
-1	natrium,vieritesti					25	22
3002173	ab-chb	g/l	g/l	Mass Concentration	1	1200	536
-1	-jetpak2					28	22
-1	-jakel-5					16	6
-1	homepöly-igeva,kosteusvauriomikrobit					8	8
40764999	p-krea	ml/min/173m2	ml/min/173m2	Volume Rate/Area	1	185	124
-1	troponiinii,plasmasta					28	27
-1	natriureettinenpeptidi,b-tyypinn-terminaalinenpropeptidi,plasmasta	ng/l				159	136
-1	immi					183	156
-1	troponiinit,plasmasta					258	172
-1	covid-19-koronavirustesti,nukleiinihappo(kval)					33	28
3025839	triglyseridit,plasmasta	mmol/l	mmol/l	Substance Concentration	1	716	523
3019900	kolesteroliplasmasta	mmol/l	mmol/l	Substance Concentration	1	695	501
3023602	kolesteroli,highdensitylipoproteiinit,plasmasta	mmol/l	mmol/l	Substance Concentration	1	711	515
3001308	kolesteroli,lowdensitylipoproteiniit,plasmasta	mmol/l	mmol/l	Substance Concentration	1	704	502
3018010	neutrofiilit,konediffi()	%	%	Number Fraction	1	45	39
3002030	lymfosyytit,konediffi()	%	%	Number Fraction	1	45	39
3019069	monosyytit,konediffi()	%	%	Number Fraction	1	45	39
3013115	eosinofiilit,abs,konediffi	e9/l	e9/l	Number Concentration	1	45	39
3017732	neutrofiilitabs,konediffi	e9/l	e9/l	Number Concentration	1	45	39
3005757	p-fv			Relative time		263	232
3011547	p-fvii			Relative time		198	181
3036035	p-vwf-ag			Relative Mass Concentration		164	136
-1	covid-19-koronavirustauti,antigeeni,jatkotesti					21	20
-1	korkeaverenpaine-seurantapaketti					68	64
-1	-infabnho					27	27
-1	-pikacrp	mg/l				47	38
-1	-pikacrp					95	85
-1	s-käsmak					312	115
-1	b-heparin					106	28
3035060	b-hg			Substance Concentration		52	27
-1	b-cd	nmol/l				51	40
-1	fs-pcb					17	12
-1	u-pyr					88	58
-1	du-sitraat					161	99
-1	hemoglobiini					75	65
-1	huumausaineseula					50	45
-1	kokaiini					101	66
-1	li-ecoinho					29	27
-1	li-l/liusk	%				145	92
3033306	li-l/yksit	%	%	Number Fraction	1	145	92
3011412	b-t-cd3	e6/l	e9/l	Number Concentration	0.001	1174	606
-1	b-b-cd19	e6/l				913	577
3001405	b-t-cd8	e6/l	e6/l	Number Concentration	1	1174	606
-1	koti-holtertutkimus					78	78
21491866	s-kopept			Substance Concentration		109	89
-1	omaastmatesti					192	177
-1	s-igf-1					24	22
-1	pt-spr/thl					164	119
-1	pt-gluk-r4					143	119
-1	4051ts-padpika					73	64
-1	s-natsuab					323	128
3018840	fs-ct			Substance Concentration		436	242
-1	p-pepsin1					16	14
3025059	-cdt			Mass Concentration		295	279
3004789	-transf			Mass Concentration		321	303
-1	pt-koveegj					161	135
-1	p-k-na	mmol/l				594	240
-1	21867					8	8
40757494	cb-bil	umol/l	umol/l	Substance Concentration	1	331	151
-1	fl-tricna					58	44
-1	u-kemiallinenseulonta,otsikko,osatutk					149	90
-1	suhteellinentiheys					184	119
-1	strbag					99	92
-1	b-tioguan	umol/l				42	27
-1	b-c-reaktiivinenproteiinipika					301	186
-1	-neisseriagonorrhoeae					15	13
-1	b-mrd-vs					70	30
-1	s-borreliaburgdorferi,vasta-aineet(lyme)					99	96
-1	s-9-ohrisp					6	6
-1	s-hasp�he					149	146
42870531	s-rcora1e			Arbitrary Concentration		58	57
40761847	s-rcora8e			Arbitrary Concentration		201	200
40768453	s-rcora9e			Arbitrary Concentration		120	119
-1	s-rcor14e					79	78
-1	s-pistaae					80	79
-1	s-makapäe					69	68
-1	s-sakspäe					95	93
-1	s-caspähe					107	104
-1	s-pekpähe					77	76
3016031	s-mantele			Arbitrary Concentration		178	174
-1	s-munakee					35	34
-1	s-tonnike					46	46
-1	s-konalbe					12	12
-1	s-ovalbue					17	17
3019250	p-fxiii			Relative time		178	163
-1	glukoosi120minot	mmol/l				31	29
-1	glukoosikoe,oraalinen,lyhyt(0,2h)pt					31	29
3001784	p-psa-i			Mass fraction		486	275
3020564	s-krea			Substance Concentration		468	334
3001308	s-sldl			Substance Concentration		177	158
3001784	p-psa-i	%	%	Mass fraction	1	188	101
3028029	pf-muutsol			Number Fraction		403	307
-1	unihäiriöt					72	72
-1	-hvnho					19	19
-1	cv19nho-covid-19-koronavirustauti,nukleiinihappo(kval)					61	36
-1	-palovvi					696	164
-1	pt-elektroenkefalografia(eeg),ambulatorinenpitkäaikaisrekisteröinti,ensimmäinenvuorokausi					31	31
-1	s-prostataspesifinenantigeeni,vapaa/kokonais-su	%				471	395
-1	testosteroni,herkkä	nmol/l				98	78
-1	testosteroni,vapaa,las	pmol/l				15	11
-1	s-etgly					469	385
3008402	s-meoh			Substance Concentration		651	500
3015616	s-ipro			Substance Concentration		647	496
3005785	p-kreatiinikinaasi,mb-alayksikkö,massa	ug/l	ug/l	Mass Concentration	1	92	79
-1	u-eryt-fk					123	111
-1	u-chlamydiatrachomatis,nukleiinihappovirtsasta					28	24
-1	u-neisseriagonorrhoese,nukleiinihappo(kval)					28	24
-1	li-oreksa	ng/l				120	117
-1	adalimumabipitoisuus,seerumista	mg/l				39	29
-1	adalimumabi,pitoisuus-javasta-aine-paketti					61	40
-1	pika-virts,u-gluk-o					47	43
-1	pika-virts,u-keto-o					47	43
-1	pika-virts,u-suhti-o					47	43
-1	pika-virts,u-hb-o					47	43
-1	pika-virts,u-ph					47	43
-1	pika-virts,u-prot-o					47	43
-1	pika-virts,u-nitr-o					47	43
-1	pika-virts,u-leuk-o					47	43
-1	pika-virtsaliuska,u-gluk-o					169	109
-1	pika-virtsaliuska,u-keto-o					169	109
-1	pika-virtsaliuska,u-suhti-o					169	109
-1	pika-virtsaliuska,u-hb-o					169	109
-1	pika-virtsaliuska,u-ph					168	109
-1	pika-virtsaliuska,u-prot-o					167	109
-1	pika-virtsaliuska,u-nitr-o					167	109
-1	pika-virtsaliuska,u-leuk-o					167	109
3018840	fs-ct	pmol/l	pmol/l	Substance Concentration	1	598	114
-1	dmvuk					109	89
-1	pt-glom.filt.arviointi	ml/min/173m2				9	9
-1	fp-lipaas					92	57
-1	11616	ug/l				3182	112
3024263	sy-sameus			Appearance		504	309
3035611	sy-eos	%	%	Number Fraction	1	361	204
3001729	sy-väri			Type		504	309
3003329	sy-ly+mono	%	%	Number Fraction	1	338	206
3036048	-frtuab	titre	titre	Titer	1	72	52
-1	astrivirus					219	193
-1	f-clostridiumdifficile,toksiinigeeni,nu.h(kval					229	196
-1	f-vichnho					241	202
-1	f-giardialamblianuk.hapososoitus					182	159
-1	f-cryptosporidiumspp.(c.parvum/c.hominis)nukl.hapososoitus					182	159
-1	f-entamoebahistolyticanukl.haponosoitus					182	159
-1	norovirus					206	180
-1	f-vvulnho					197	169
-1	f-vparnho					241	202
-1	f-cyclnho					248	209
3021347	s-caionac	mmol/l	mmol/l	Substance Concentration	1	863	372
3016431	s-caio7.4	mmol/l	mmol/l	Substance Concentration	1	860	372
-1	-rs-virus,nukleiinihappo(kav)					381	245
3047181	laktaatti,päivystystutkimus,verestä	mmol/l	mmol/l	Substance Concentration	1	353	121
-1	ab-happikyllästeisyys	%				312	106
-1	-bordetellapertussis,nukleiinihappo(kval)					349	320
-1	-legionellapneumophila,nukleiinihappo(kval)					105	83
-1	-adenovirus,nukleiinihaponosoitus					154	127
-1	-parainfluenssa1-virus,nukleiinihappo(kval)					96	75
-1	-parainfluenssa2-virus,nukleiinihappo(kval)					96	75
-1	-parainfluenssa3-virus,nukleiinihappo(kval)					96	75
-1	-parainfluenssa4-virus,nukleiinihappo(kval)					96	75
-1	-bocavirus,nho					84	63
-1	-koronavirusoc34,nho					84	63
-1	e-rhdjatk					44	44
-1	b-dnatays					96	76
3041082	s-gbmif			Titer		283	247
-1	s-chtrabg	titre				13	13
-1	glomerulussuodosnopeus,estimoitukystatiinic:stä	ml/min/173m2				130	112
40761545	u-erytdys			Presence or Threshold		339	303
-1	u-baktnim					111	66
-1	kefuroks					108	66
-1	trimetop					109	66
-1	sul/trim					109	66
-1	siproflok					109	66
-1	-bakt-he					111	65
3029187	p-prbnpvt	ng/l	ng/l	Mass Concentration	1	110	94
-1	p-fsl					86	78
-1	p-la1					34	29
-1	p-varmtt					98	97
-1	u-bakteeriviljelynsolulaskuriseulonnanjatkoviljely					7	7
-1	b-mkexom					11	11
-1	f-ulosteenbakteeripatogeenit,nukleiinihaponosoitus					705	643
0	cb-tt-inrp					7488	219
-1	crp-pikamääritys					57	52
-1	oma-b-fid					116	110
-1	li-bio					161	150
-1	mittaustulos(umol/l)					51	49
3008364	s-lipoa1			Mass Concentration		86	81
3014791	s-lipob			Mass Concentration		86	81
3016431	fs-ca++7.4			Substance Concentration		47	41
3034988	cb-ca-ion			Substance Concentration		250	122
3039602	cb-ca++7.4	mmol/l	mmol/l	Substance Concentration	1	74	31
-1	b-hlatrb					132	111
3008152	ab-hco3			Substance Concentration		206	153
3008152	ab-shco3			Substance Concentration		252	193
3009542	ab-hkr			Volume Fraction		262	179
-1	ab-k					38	34
-1	ab-ca++					39	35
3018095	u-leukbv			Number Concentration		74	61
3031040	u-baktbv			Number Concentration		93	77
-1	af-leuk					20	20
-1	af-solut					76	73
-1	af-sameus					14	14
-1	af-eryt					28	28
-1	af-neut					8	7
-1	af-eos					7	6
-1	af-väri					14	14
-1	s-noveriv					56	36
3021347	fs-kalsium,ionisoitunut,aktuaal.			Substance Concentration		13	11
3016431	fs-kalsium,ionisoitunut,ph7.4:ssa			Substance Concentration		13	11
-1	b-takrolimuusi,massaspekrometrinen	ug/l				359	33
-1	p-cytomegalovirus,nukleiinihappo(kvant)	iu/ml				49	11
-1	vb-bikarbonaatti	mmol/l				157	62
-1	p-bk-virus,nukleiinihappo(kvant)	iu/ml				56	11
-1	fs-a-vitamiini	umol/l				26	23
-1	fs-e-vitamiini	umol/l				20	18
-1	ps-streptococcus,viljelynielusta(hemolyytt)					238	215
-1	influenssaavirus,nukleiinihappo					292	215
-1	influenssabvirus,nukleiinihappo					292	215
-1	influenssaa,b,rsv,sars-cov-2,(kval)hoitoyks.vieritesti					296	215
-1	huumeseulonta,pikatesti					26	17
-1	mdma(kval)					25	17
-1	u-amfetamiini,huumeseula					63	40
-1	u-metadoni(kval)					496	390
-1	u-opiaatit,huumeseula					63	40
-1	u-kannabis,huumeseula					63	40
-1	u-kokaiini,huumeseula					63	40
-1	u-metamfetamiinit(kval)					63	40
-1	li-glukoosi	mmol/l				80	76
-1	li-laktaatti	mmol/l				16	16
-1	li-proteiini	mg/l				82	77
-1	pp-baktnh������					176	150
-1	b-hb-o					232	160
-1	s-tr1tutk					213	199
3027238	s-tpo-ab			Arbitrary Concentration		213	201
-1	strbvieri					511	404
-1	s-golimpa					89	66
-1	cytomegalovirus,nukleiinihappo(kvant),plasmasta					554	138
-1	hiiva,viljely,limakalvo					132	110
-1	solut,1.putki,likvorista					57	52
-1	solut,3.putki,likvorista					57	52
-1	li-leukosyytit,erittelylaskenta					104	96
-1	bakteeri,nukleiinihaponosoittaminen(kval)					169	132
-1	proteiini,selkäydinnesteestä	g/l				104	93
-1	vesirokkovirus,nho,aivo-selkäydinnesteestä					53	50
-1	meningiitti,enkefaliitti,viruksetjabakteerit,nho,likvorista					52	50
-1	cryptococcusneoformans/gattii,nho,likvorista					52	50
-1	escherichiacolik1,nho,likvorista					52	50
-1	haemophilusinfluenzae,nho,likvorista					52	50
-1	listeriamonocytogenes,nho,likvorista					52	50
-1	neisseriameningitidis,nho,likvorista					52	50
-1	streptococcuspneumoniae,nho,likvorista					52	50
-1	streptococcusagalactiae,nho,likvorista					52	50
-1	herpesvirus6,nho,aivo-selkäydinnesteestä					52	50
-1	parechovirus,nho,likvorista					52	50
-1	enterovirus,nho,likvorista					52	50
-1	bakteeri,värjäys,aivo-selkäydinnesteestä					53	50
-1	borrelia(laaja),vasta-aineet,aivo-selkäydinnesteestä					57	54
-1	borrelia,iggvasta-aineet,aivo-selkäydinnesteestä					53	52
-1	borrelia,igmvasta-aineet,aivo-selkäydinnesteestä					53	52
-1	li-puutiaisenkefaliitti,igmvasta-aineet					26	25
-1	puutiaisaivokuumevirus,vasta-aineet(tickborne),aivo-selkäydinnesteestä					26	25
-1	bakteeri,viljely,aivo-selkäydinnesteestä					53	50
-1	herpessimplex-virus,nhosoitus,aivo-selkäydinnesteestä					42	40
-1	enterovirus,nhosoitus(pcr)					50	48
-1	borrelia,vasta-aineet,laaja,seerumista					25	25
-1	borreliaigm,varmistus,seerumista	au/ml				81	64
-1	borreliaigg,varmistus,seerumista					58	49
-1	s-puutiaisenkefaliitti,igmvasta-aineet					15	14
-1	puutiaisenkafaliitti,vasta-aineet,seerumista					15	14
-1	s-hepvase					84	78
-1	sappihapot	umol/l				161	59
3010726	s-hevonhie	u/ml	u/ml	Arbitrary Concentration	1	128	127
-1	s-helicobacterpylori,vasta-aineeteia					60	54
-1	s-helicobacterpylori,igavasta-aineeteia					19	18
-1	s-helicobacterpylori,iggvasta-aineeteia					17	16
-1	s-helicobacterpylori,igavasta-aineeteia	u/ml				46	45
-1	s-helicobacterpylori,iggvasta-aineeteia	u/ml				44	43
-1	chlamydiatrachomatisjaneisseriagonorrhoeaenukleiinihappo(kval)					80	59
3009035	p-b12-bc			Substance Concentration		72	71
-1	s-rib-pab					171	167
-1	s-fibrilla					120	118
-1	s-anaty-jt					272	245
-1	-extem/ct	s				236	144
-1	-extem/cft	s				236	144
-1	-extem/mcf	mm				236	144
-1	-extem/a5	mm				236	144
-1	-extem/a10	mm				236	144
-1	-extem/a15	mm				236	144
-1	-extem/ml	%				224	134
-1	fibtem/mcf	mm				220	130
-1	fibtem/a5	mm				232	140
-1	fibtem/a10	mm				232	140
-1	fibtem/a15	mm				232	140
-1	s-goodpab					444	340
-1	ly-tbspppd	spot/e6lumfos				179	171
-1	-trichophytonverrocusumnho					16	16
-1	glutamaattidekarboksylaasi,vasta-aineet	iu/ml				8	8
-1	glukoosi,paasto					20	20
-1	fl-hiiva					307	90
-1	-ghba1c-vt					16	14
3002030	xxlymf	%	%	Number Fraction	1	200	162
3019069	xxmono	%	%	Number Fraction	1	199	162
3006504	xxeos	%	%	Number Fraction	1	199	162
3019069	xxbaso	%	%	Number Fraction	1	198	162
3018010	xxneut	%	%	Number Fraction	1	199	162
-1	s-wnvab					22	22
-1	s-wnvabg					17	17
-1	s-huab					33	32
-1	s-pca2ab					19	18
-1	s-ma2ab					69	65
3020629	p-ps-agv			Relative Mass Concentration		440	415
-1	ps-streptokokki,jatkoviljely					33	32
3045066	s-tymidk			Catalytic Concentration		215	172
-1	s-hasspäe					67	66
-1	-hpvnh					279	202
-1	n-terminaalinenpro-bnp(nt-probnp)					19	18
-1	s-hcgbsuh					93	37
-1	hbsag-o/lä					130	117
-1	hcvab-o/lä					108	100
-1	hivagab/lä					132	119
-1	s-hcg/hus					41	16
-1	alfa-1-fetoproteiini,seerumista	u/ml				105	58
-1	koriongonadotropiini(kasvaindiagnostiikkaan),seerumista					27	12
-1	päivhivab					126	122
3020564	p-kreapika	umol/l	umol/l	Substance Concentration	1	38	38
3019550	p-na-pika	mmol/l	mmol/l	Substance Concentration	1	31	31
3023103	p-k-pika	mmol/l	mmol/l	Substance Concentration	1	30	30
-1	retikulosyytit,indeksi	osuus				532	263
-1	coombs,suora(mono-/polyspes.antis.(kval)					121	92
3026782	osmolaliteetti,virtsa			Osmolality		11	11
-1	sieni,nukleiinihappo(kval)					48	42
-1	sieni,viljely(syväsieniviljely,sisältääväräjyksen)					107	86
-1	14348					225	182
3006588	s-ca153ver	u/ml	u/ml	Arbitrary Concentration	1	231	222
-1	22108					8	8
-1	p-varmtr					104	101
21491866	s-kopept	pmol/l	pmol/l	Substance Concentration	1	417	317
3021347	cp-ca-ion	mmol/l	mmol/l	Substance Concentration	1	307	140
3006184	cb-chb	g/l	g/l	Mass Concentration	1	262	108
3019550	cp-na	mmol/l	mmol/l	Substance Concentration	1	305	133
3040893	cp-k	mmol/l	mmol/l	Substance Concentration	1	307	134
3028271	cp-laktaat	mmol/l	mmol/l	Substance Concentration	1	301	140
3040151	cp-gluk	mmol/l	mmol/l	Substance Concentration	1	1987	261
-1	plasmaninr(k)					302	53
-1	b-jak2e12					48	48
-1	b-edta-nä					185	146
-1	fluorid-bl					20	20
-1	-infnho.					36	33
-1	-c19nho					38	35
-1	päivvti					39	38
3030306	u-pien.ep			Number Concentration		55	54
-1	u-intoks					155	147
3030313	s-adrab			Titer		539	479
-1	s-ovarab					264	222
21494429	b-frax-d			Finding		345	339
-1	s-testab					251	211
-1	streptococcus,jatkoviljely					86	76
-1	ns-eosoik					40	40
-1	ns-eosvas					40	40
-1	ns-neutoik					15	15
-1	ns-neutvas					37	37
-1	s-koriongonadotropiini-b-alayksikkö,ihmisen,vapaa(kasvainmerkkiaine)	ug/l				110	106
-1	s-sikiönkehityshäiriöidenseul,ensim.trimesteri					112	106
-1	p-veriryhmävasta-aineet,seulonta,spr					192	150
-1	pt-glukoosi-koe,raskaudenaikainen					133	103
-1	-if-kuvio					11	9
-1	pu-bakteeri,viljely2aerobiviljely(pintamärkä,					114	73
-1	s-cv19abp					153	147
-1	s-covid-19-koronavirustauti,piikkiproteiinivasta-aineet	au/ml				87	69
-1	s-covid-19-koronavirustauti,vasta-aineet,pakettitutkimus					36	31
-1	b-jak2-geeninmutaatio,dna-tutkimus					141	137
-1	-streptococcusagalactie(str.ryhmäb,gbs),nukleiinihaponosoitus					140	135
-1	ravintoanamneesi					18	18
-1	s-testosteroni,massaspektrometrinen,seerumista	nmol/l				134	120
-1	b-diffi	%				63	35
-1	f-ehectox					26	24
-1	f-vichvi					22	18
-1	strvi1.vrk					508	312
-1	b-vrisägr					62	51
-1	b-clintrio					8	8
-1	b-triovanh					76	76
-1	s-ihot-ab	titre				16	7
-1	s-bp180ab	u/ml				7	6
-1	baktvi					29	23
-1	hcvab/lä					23	18
-1	irtosolututkimus					112	103
-1	mrsasevi					516	242
-1	ts-kudosnäytt.histolog.tutk.suppealeikk.prep.					13	13
-1	hpvrefctgc					135	134
-1	13187					215	194
3006571	sy-pmn			Number Fraction		331	299
-1	s-hivirus,antigeenijava,yhdistelmätutk.,äitseul					55	51
-1	s-hepatiittibvirus,pinta-antigeeni,äitseul					55	51
-1	s-treponemapallidum,vasta-aineet,äitseul					55	51
-1	s-äitiysneuvoloideninfektioseulontapaketti,osatutk.					55	51
3003157	mm-hygvi			Number Concentration		694	106
-1	-mrsrivi					246	98
-1	s-metnefriini	nmol/l				123	109
3029493	b-hhv6nh			Presence or Threshold		1103	373
-1	intoksikaationäyte					31	22
-1	pt-ateriakoe(c-peptidimääritys)					22	22
-1	ps-streptococcus,viljely(hemolyytt.streptokokit					39	38
-1	fs-reumafaktori					143	139
-1	s-borreliaburgdorferi,vasta-aineet(s-lyme-ab)					21	18
-1	s-borreliaburgdorferii,igg-vasta-aineet					21	18
-1	s-borreliaburgdorferi,igm-vasta-aineet					21	18
-1	u-huume-jalääkeaineseulonta,laaja(seulontajavarmistus)					91	38
-1	se-prot	g/l				175	137
-1	se-trigly	mmol/l				326	236
-1	pf-chylus					155	114
-1	pt-sper-2	form				39	31
-1	perusverenkuvajatrombosyytit(2474b-pvk)					699	573
-1	pt-ortos-r					50	50
-1	cb-gluk-v					182	155
-1	-influenssaa,bjacovid-19-koronavirustauti,nukleiini					80	72
3029856	pd-leuk.			Number Concentration		18	11
-1	ex-tuberkuloosibakteeri,värjäysjaviljely					156	83
-1	sk-sieni,viljely(iho,kynsi,hius)					37	34
-1	streptococcuspneumoniae,antigeeni,virtsasta					23	23
3003329	sy-lymf	%	%	Number Fraction	1	525	353
3047181	b-laktaat	mmol/l	mmol/l	Substance Concentration	1	337	255
-1	s-insu-ab	u/ml				195	133
-1	s-ovarab	titre				8	8
-1	s-testab	titre				6	6
-1	s-digoksiini	nmol/l				439	246
42529200	p-ca15-3			Arbitrary Concentration		135	95
-1	u-virtsanominaispainohuumemäärityksissä					216	189
-1	u-buprenorfiini(kval),virtsasta					131	115
-1	u-huumeseulonta,kvalitatiivinen					121	106
-1	u-metyleenidioksimetamfetamiini(kval)					180	154
-1	u-ph,huumetutkimuksiin					173	152
-1	s-viseabg	au/ml				47	42
-1	glukbel-vp	mmol/l				305	216
-1	cefalexin					930	326
-1	u-resist.					930	326
-1	levofloxac					420	192
-1	e-coli.					930	326
-1	mecillinam					930	326
-1	trimetopri					930	326
-1	nitrofuran					930	326
3051714	fiddpika			Mass Concentration		80	58
3022217	inrpika			Relative time		563	49
-1	i-stat-8					171	98
-1	tropopika					179	92
-1	-tnt-o					49	47
-1	p-tromboplastiiniaika,inr-tulostus,vieritutkimus	inr				112	104
-1	vb-aktuaalibikarbonaatti	mmol/l				1612	552
-1	vb-verikaasuanalyysi,perus					1424	459
-1	cb-hetaypk					429	298
-1	cb-heta+el					277	131
-1	u-tramact					65	49
-1	huumeseulonnannäytteenottomaksu					25	24
-1	pregabaliini					28	24
3051596	s-bendi-o			Presence or Threshold		43	42
-1	b-opiaa					35	35
-1	karboksitetrahydrokannabinoli					35	35
-1	työpaikanhuumeseulontatp6					28	28
-1	b-pseudotrombosytopenianselvittely	e9/l				50	45
-1	perusverenkuvajaminidiffi					61	26
-1	s-antistreptolysiini	iu/ml				33	31
3027696	s-hepyabg	titre	titre	Titer	1	62	58
-1	u-gensenho					124	117
3022217	p-tt-inrqc			Relative time		300	97
-1	ts-aa-o					242	215
-1	sp-vital					36	34
-1	-liik.ab	%				35	34
-1	-liik.abc	%				35	34
-1	sp-anal-s					604	492
-1	-liikk.a	%				108	64
-1	-liikk.b	%				112	65
-1	-liikk.c	%				112	65
-1	-liikk.d	%				112	65
-1	-mar-iga					47	45
-1	-mar-igg					48	46
-1	sy-leukosyytit,erittelylaskenta					292	254
-1	s-afmuut					381	362
-1	-colnrsv					69	64
-1	b-pvk+tkd,neut					34	27
-1	vihr.papu	u/ml				17	17
-1	s-rarah6e	u/ml				379	343
-1	herneet	u/ml				23	23
-1	soijapapu					34	34
-1	manteli					35	35
-1	-syto-ih					34	33
3038385	as-krea	umol/l	umol/l	Substance Concentration	1	162	107
-1	sitraatti,vuorokausivirtsa	mg/24h				16	11
3029187	p-ntprobnp			Mass Concentration		204	104
-1	s-leveti	umol/l				466	207
-1	pt-luuspeg					113	109
-1	b-diflave					1310	141
3039162	s-sentbab	u/ml	u/ml	Arbitrary Concentration	1	81	63
-1	pt-konsulf					144	142
-1	pt-esopais					157	155
3022914	s-ca199ver	u/ml	u/ml	Arbitrary Concentration	1	427	408
3026782	u-osmoie			Osmolality		323	260
-1	b-merka					8	6
-1	glukoosikoe,oraalinen(0,2h)					38	37
-1	s-gliadiinipeptidi,vasta-aineet,igajaigg(pi)					45	44
-1	s-gliadiinipeptidi,igavasta-aineet	au				14	14
-1	s-gliadiinipeptidi,iggvasta-aineet	au				14	14
3009201	p-tyreotropiini	miu/l	mu/l	Arbitrary Concentration	1	327	188
3019800	p-tnt(pi)			Mass Concentration		12	9
3029187	p-probnp(pi)	ng/l	ng/l	Mass Concentration	1	14	13
-1	s-mykoplasma,igmvasta-aineet					73	67
-1	ts-pad-2tu					297	285
-1	f-pakkasl					98	59
-1	fs-fa-fr					18	14
3007733	u-cl	mmol/l	mmol/l	Substance Concentration	1	199	122
3051659	s-d2-25	nmol/l	nmol/l	Substance Concentration	1	140	103
-1	ts-laktaas	u/gprot				38	37
-1	ts-sakraas	u/gprot				38	37
-1	ts-disak-o					38	37
